"","Transaction","Item"
"1101",873,"Bowl Nic Pitt"
"1102",875,"Alfajores"
"1103",875,"Medialuna"
"1104",875,"Scandinavian"
"1105",875,"Farm House"
"1106",876,"Soup"
"1107",877,"Tea"
"1108",877,"Tea"
"1109",878,"Tea"
"1110",878,"Cookies"
"1111",879,"Tea"
"1112",879,"Muffin"
"1113",880,"Brownie"
"1114",884,"Farm House"
"1115",885,"Bread Pudding"
"1116",886,"Medialuna"
"1117",887,"Hot chocolate"
"1118",888,"Hot chocolate"
"1119",888,"Farm House"
"1120",889,"Pastry"
"1121",891,"Pastry"
"1122",893,"Pastry"
"1123",894,"Farm House"
"1124",896,"Hot chocolate"
"1125",898,"Focaccia"
"1126",898,"Medialuna"
"1127",900,"Keeping It Local"
"1128",903,"Medialuna"
"1129",905,"Medialuna"
"1130",906,"Cookies"
"1131",906,"Tartine"
"1132",907,"Tea"
"1133",908,"Keeping It Local"
"1134",909,"Medialuna"
"1135",910,"Medialuna"
"1136",911,"Tea"
"1137",912,"Juice"
"1138",912,"Coke"
"1139",912,"Soup"
"1140",914,"Brownie"
"1141",915,"Brownie"
"1142",916,"Pastry"
"1143",916,"Hearty & Seasonal"
"1144",917,"Brownie"
"1145",919,"Cookies"
"1146",920,"Fudge"
"1147",920,"Eggs"
"1148",922,"Muffin"
"1149",923,"Soup"
"1150",924,"Bread Pudding"
"1151",925,"Tartine"
"1152",926,"Sandwich"
"1153",926,"Fudge"
"1154",926,"Jam"
"1155",926,"Bread Pudding"
"1156",927,"Bread Pudding"
"1157",927,"Soup"
"1158",928,"Hearty & Seasonal"
"1159",929,"Cookies"
"1160",932,"Soup"
"1161",933,"Soup"
"1162",933,"Tea"
"1163",933,"Focaccia"
"1164",934,"My-5 Fruit Shoot"
"1165",934,"Cookies"
"1166",936,"Sandwich"
"1167",936,"Tea"
"1168",937,"Scandinavian"
"1169",940,"Medialuna"
"1170",943,"Pastry"
"1171",944,"Farm House"
"1172",945,"Medialuna"
"1173",945,"Brownie"
"1174",946,"Pastry"
"1175",946,"Brownie"
"1176",947,"Pastry"
"1177",947,"Cookies"
"1178",949,"Cookies"
"1179",949,"Pastry"
"1180",949,"Juice"
"1181",950,"Pastry"
"1182",950,"Cookies"
"1183",951,"Medialuna"
"1184",953,"Tartine"
"1185",954,"Medialuna"
"1186",956,"Alfajores"
"1187",956,"Cookies"
"1188",959,"Tea"
"1189",959,"Keeping It Local"
"1190",959,"Jam"
"1191",959,"Cookies"
"1192",960,"Pastry"
"1193",960,"Juice"
"1194",961,"Medialuna"
"1195",961,"Focaccia"
"1196",962,"Pastry"
"1197",962,"Medialuna"
"1198",965,"Cookies"
"1199",965,"Truffles"
"1200",965,"Brownie"
"1201",966,"Art Tray"
"1202",966,"Tea"
"1203",969,"Cookies"
"1204",970,"Brownie"
"1205",971,"Tea"
"1206",971,"Empanadas"
"1207",972,"Hot chocolate"
"1208",973,"Cookies"
"1209",975,"Tartine"
"1210",975,"Sandwich"
"1211",975,"Tea"
"1212",976,"Soup"
"1213",976,"Sandwich"
"1214",977,"Soup"
"1215",978,"Fudge"
"1216",980,"Empanadas"
"1217",980,"Soup"
"1218",981,"Brownie"
"1219",982,"Smoothies"
"1220",982,"Juice"
"1221",982,"Soup"
"1222",982,"Hearty & Seasonal"
"1223",983,"Alfajores"
"1224",983,"Sandwich"
"1225",983,"Hot chocolate"
"1226",983,"Scandinavian"
"1227",983,"Cookies"
"1228",984,"Tea"
"1229",985,"Cookies"
"1230",986,"Alfajores"
"1231",986,"Cookies"
"1232",987,"Tea"
"1233",987,"Brownie"
"1234",988,"Tea"
"1235",989,"Alfajores"
"1236",991,"Empanadas"
"1237",993,"Hot chocolate"
"1238",995,"Brownie"
"1239",996,"Tea"
"1240",996,"Hot chocolate"
"1241",996,"Brownie"
"1242",996,"Truffles"
"1243",997,"Keeping It Local"
"1244",999,"Alfajores"
"1245",1000,"Scandinavian"
"1246",1000,"Chimichurri Oil"
"1247",1001,"Truffles"
"1248",1002,"Brownie"
"1249",1002,"Focaccia"
"1250",1004,"Tea"
"1251",1004,"Art Tray"
"1252",1004,"Cookies"
"1253",1007,"Alfajores"
"1254",1007,"Alfajores"
"1255",1007,"Coke"
"1256",1010,"Pastry"
"1257",1010,"Medialuna"
"1258",1012,"Keeping It Local"
"1259",1014,"Scandinavian"
"1260",1015,"Farm House"
"1261",1015,"Pastry"
"1262",1015,"Medialuna"
"1263",1016,"Medialuna"
"1264",1018,"Farm House"
"1265",1020,"Keeping It Local"
"1266",1021,"Medialuna"
"1267",1022,"Tea"
"1268",1023,"Pastry"
"1269",1023,"Keeping It Local"
"1270",1025,"Tea"
"1271",1026,"Hot chocolate"
"1272",1027,"Tea"
"1273",1027,"Sandwich"
"1274",1029,"Medialuna"
"1275",1029,"Muffin"
"1276",1029,"Brownie"
"1277",1030,"Muffin"
"1278",1032,"Medialuna"
"1279",1034,"Medialuna"
"1280",1036,"Hot chocolate"
"1281",1036,"Brownie"
"1282",1039,"Brownie"
"1283",1040,"Ella's Kitchen Pouches"
"1284",1040,"Medialuna"
"1285",1040,"Pastry"
"1286",1041,"Jam"
"1287",1043,"Ella's Kitchen Pouches"
"1288",1044,"Muffin"
"1289",1046,"Tea"
"1290",1046,"Truffles"
"1291",1048,"Pastry"
"1292",1048,"Brownie"
"1293",1049,"Brownie"
"1294",1051,"Pastry"
"1295",1052,"Alfajores"
"1296",1053,"Brownie"
"1297",1053,"Muffin"
"1298",1053,"Scandinavian"
"1299",1055,"Fudge"
"1300",1056,"Tea"
"1301",1056,"Brownie"
"1302",1058,"Muffin"
"1303",1059,"Scandinavian"
"1304",1063,"Soup"
"1305",1064,"Soup"
"1306",1065,"Alfajores"
"1307",1065,"Alfajores"
"1308",1066,"Farm House"
"1309",1068,"Farm House"
"1310",1068,"Chimichurri Oil"
"1311",1069,"Farm House"
"1312",1070,"Sandwich"
"1313",1071,"Soup"
"1314",1072,"Art Tray"
"1315",1072,"Frittata"
"1316",1072,"Sandwich"
"1317",1073,"Scandinavian"
"1318",1073,"Fairy Doors"
"1319",1074,"Mineral water"
"1320",1074,"Cookies"
"1321",1075,"Brownie"
"1322",1076,"Hearty & Seasonal"
"1323",1077,"Hearty & Seasonal"
"1324",1078,"Scandinavian"
"1325",1078,"Focaccia"
"1326",1080,"Fudge"
"1327",1081,"Tea"
"1328",1081,"Cake"
"1329",1083,"Truffles"
"1330",1084,"Brownie"
"1331",1085,"Scandinavian"
"1332",1086,"Muffin"
"1333",1087,"Soup"
"1334",1087,"Coke"
"1335",1087,"Hot chocolate"
"1336",1087,"Fudge"
"1337",1088,"Sandwich"
"1338",1088,"Juice"
"1339",1088,"Alfajores"
"1340",1089,"Alfajores"
"1341",1090,"Brownie"
"1342",1090,"Hot chocolate"
"1343",1090,"Juice"
"1344",1091,"Scandinavian"
"1345",1093,"Hot chocolate"
"1346",1093,"My-5 Fruit Shoot"
"1347",1093,"Cake"
"1348",1094,"Soup"
"1349",1094,"Sandwich"
"1350",1094,"Tea"
"1351",1094,"Alfajores"
"1352",1094,"Alfajores"
"1353",1095,"Mineral water"
"1354",1097,"Scandinavian"
"1355",1098,"Tea"
"1356",1099,"Tea"
"1357",1100,"Fudge"
"1358",1101,"Scandinavian"
"1359",1104,"Medialuna"
"1360",1106,"Pastry"
"1361",1106,"Medialuna"
"1362",1107,"Pastry"
"1363",1108,"Hot chocolate"
"1364",1108,"Pastry"
"1365",1108,"Medialuna"
"1366",1110,"Jam"
"1367",1111,"Medialuna"
"1368",1112,"Medialuna"
"1369",1112,"Medialuna"
"1370",1117,"Muffin"
"1371",1118,"Medialuna"
"1372",1120,"Medialuna"
"1373",1121,"Pastry"
"1374",1121,"Brownie"
"1375",1122,"Medialuna"
"1376",1122,"Scandinavian"
"1377",1124,"Muffin"
"1378",1127,"Medialuna"
"1379",1127,"Muffin"
"1380",1130,"Alfajores"
"1381",1130,"Scandinavian"
"1382",1133,"Medialuna"
"1383",1134,"Scandinavian"
"1384",1135,"Tea"
"1385",1135,"Brownie"
"1386",1135,"Truffles"
"1387",1135,"Muffin"
"1388",1136,"Tartine"
"1389",1138,"Alfajores"
"1390",1138,"Scandinavian"
"1391",1139,"Medialuna"
"1392",1139,"Hot chocolate"
"1393",1140,"Muffin"
"1394",1140,"Alfajores"
"1395",1141,"Farm House"
"1396",1141,"Muffin"
"1397",1141,"Brownie"
"1398",1142,"Medialuna"
"1399",1142,"Farm House"
"1400",1143,"Farm House"
"1401",1143,"Scandinavian"
"1402",1144,"Truffles"
"1403",1145,"Frittata"
"1404",1145,"Soup"
"1405",1146,"Scandinavian"
"1406",1146,"Eggs"
"1407",1147,"Brownie"
"1408",1147,"Truffles"
"1409",1148,"Scandinavian"
"1410",1149,"Coke"
"1411",1150,"Sandwich"
"1412",1150,"Soup"
"1413",1150,"Alfajores"
"1414",1151,"Tea"
"1415",1151,"Juice"
"1416",1151,"Hearty & Seasonal"
"1417",1151,"Hearty & Seasonal"
"1418",1152,"Truffles"
"1419",1153,"Muffin"
"1420",1153,"Brownie"
"1421",1155,"Bowl Nic Pitt"
"1422",1155,"Frittata"
"1423",1155,"Muffin"
"1424",1156,"Soup"
"1425",1156,"Frittata"
"1426",1156,"Brownie"
"1427",1156,"Tea"
"1428",1157,"Hot chocolate"
"1429",1157,"Muffin"
"1430",1157,"Alfajores"
"1431",1158,"Scandinavian"
"1432",1158,"Keeping It Local"
"1433",1158,"Tea"
"1434",1158,"Alfajores"
"1435",1160,"Fudge"
"1436",1161,"Farm House"
"1437",1162,"Farm House"
"1438",1163,"Brownie"
"1439",1163,"Muffin"
"1440",1164,"Soup"
"1441",1165,"Frittata"
"1442",1165,"Muffin"
"1443",1166,"Farm House"
"1444",1166,"Muffin"
"1445",1169,"Farm House"
"1446",1170,"Muffin"
"1447",1170,"Cookies"
"1448",1171,"Hot chocolate"
"1449",1172,"Muffin"
"1450",1172,"Jam"
"1451",1173,"Hot chocolate"
"1452",1173,"Tea"
"1453",1174,"Alfajores"
"1454",1175,"Tea"
"1455",1175,"Hearty & Seasonal"
"1456",1175,"Farm House"
"1457",1176,"Alfajores"
"1458",1176,"Cookies"
"1459",1177,"Hearty & Seasonal"
"1460",1177,"Sandwich"
"1461",1177,"Muffin"
"1462",1177,"Brownie"
"1463",1178,"Truffles"
"1464",1178,"Brownie"
"1465",1178,"Alfajores"
"1466",1179,"Tea"
"1467",1180,"Tea"
"1468",1180,"Muffin"
"1469",1180,"Keeping It Local"
"1470",1181,"Alfajores"
"1471",1183,"Tea"
"1472",1183,"Hot chocolate"
"1473",1183,"Alfajores"
"1474",1185,"Alfajores"
"1475",1185,"Truffles"
"1476",1187,"Brownie"
"1477",1187,"Muffin"
"1478",1188,"Brownie"
"1479",1190,"Alfajores"
"1480",1190,"Muffin"
"1481",1191,"Truffles"
"1482",1191,"Frittata"
"1483",1194,"Muffin"
"1484",1195,"Muffin"
"1485",1196,"Juice"
"1486",1198,"Muffin"
"1487",1201,"Tartine"
"1488",1201,"Tea"
"1489",1203,"Tea"
"1490",1204,"Medialuna"
"1491",1205,"Medialuna"
"1492",1205,"Pastry"
"1493",1205,"Farm House"
"1494",1206,"Pastry"
"1495",1207,"Medialuna"
"1496",1208,"Pastry"
"1497",1210,"Medialuna"
"1498",1210,"Pastry"
"1499",1211,"Keeping It Local"
"1500",1212,"Farm House"
"1501",1212,"Jam"
"1502",1212,"Pastry"
"1503",1214,"Medialuna"
"1504",1216,"Tea"
"1505",1217,"Pastry"
"1506",1218,"Hearty & Seasonal"
"1507",1219,"Scandinavian"
"1508",1220,"Hot chocolate"
"1509",1220,"Pastry"
"1510",1221,"Muffin"
"1511",1222,"Keeping It Local"
"1512",1223,"Medialuna"
"1513",1224,"Pastry"
"1514",1225,"Medialuna"
"1515",1226,"Brownie"
"1516",1227,"Muffin"
"1517",1228,"Hearty & Seasonal"
"1518",1230,"Alfajores"
"1519",1231,"Keeping It Local"
"1520",1234,"Hot chocolate"
"1521",1234,"Medialuna"
"1522",1235,"Brownie"
"1523",1237,"Sandwich"
"1524",1238,"Brownie"
"1525",1239,"Brownie"
"1526",1240,"Sandwich"
"1527",1240,"Brownie"
"1528",1240,"Hot chocolate"
"1529",1242,"Mineral water"
"1530",1248,"Bacon"
"1531",1248,"Art Tray"
"1532",1248,"Juice"
"1533",1251,"Hearty & Seasonal"
"1534",1251,"Tea"
"1535",1252,"Brownie"
"1536",1252,"Medialuna"
"1537",1252,"Muffin"
"1538",1254,"Brownie"
"1539",1254,"Muffin"
"1540",1254,"My-5 Fruit Shoot"
"1541",1255,"Brownie"
"1542",1255,"Alfajores"
"1543",1256,"Jam"
"1544",1256,"Spread"
"1545",1257,"Brownie"
"1546",1258,"Hearty & Seasonal"
"1547",1259,"Keeping It Local"
"1548",1259,"Hearty & Seasonal"
"1549",1259,"Tea"
"1550",1260,"Coke"
"1551",1260,"Mineral water"
"1552",1260,"Brownie"
"1553",1261,"Muffin"
"1554",1261,"Tea"
"1555",1264,"Tea"
"1556",1264,"Frittata"
"1557",1264,"Keeping It Local"
"1558",1265,"Cookies"
"1559",1266,"Cake"
"1560",1267,"Fudge"
"1561",1268,"Muffin"
"1562",1269,"Kids biscuit"
"1563",1270,"Juice"
"1564",1270,"Muffin"
"1565",1270,"Brownie"
"1566",1271,"Kids biscuit"
"1567",1272,"Kids biscuit"
"1568",1273,"Art Tray"
"1569",1273,"Tartine"
"1570",1274,"Fudge"
"1571",1274,"My-5 Fruit Shoot"
"1572",1274,"Kids biscuit"
"1573",1274,"Muffin"
"1574",1277,"Tea"
"1575",1277,"Medialuna"
"1576",1278,"Medialuna"
"1577",1280,"Medialuna"
"1578",1281,"Pastry"
"1579",1282,"Keeping It Local"
"1580",1282,"Tea"
"1581",1283,"Farm House"
"1582",1284,"Tea"
"1583",1284,"Truffles"
"1584",1285,"Farm House"
"1585",1286,"Keeping It Local"
"1586",1287,"Medialuna"
"1587",1287,"Truffles"
"1588",1287,"Tea"
"1589",1288,"Tea"
"1590",1288,"Keeping It Local"
"1591",1289,"Medialuna"
"1592",1289,"Pastry"
"1593",1289,"Truffles"
"1594",1290,"Pastry"
"1595",1291,"Focaccia"
"1596",1291,"Farm House"
"1597",1293,"Truffles"
"1598",1294,"Kids biscuit"
"1599",1295,"Tea"
"1600",1299,"Medialuna"
"1601",1301,"Tea"
"1602",1303,"Mineral water"
"1603",1303,"Kids biscuit"
"1604",1303,"Muffin"
"1605",1304,"Pastry"
"1606",1305,"Keeping It Local"
"1607",1306,"Sandwich"
"1608",1306,"Tea"
"1609",1307,"Fudge"
"1610",1307,"Fudge"
"1611",1307,"Truffles"
"1612",1308,"Sandwich"
"1613",1309,"Tea"
"1614",1309,"Truffles"
"1615",1311,"Sandwich"
"1616",1311,"Tea"
"1617",1314,"Sandwich"
"1618",1315,"Hearty & Seasonal"
"1619",1315,"Hearty & Seasonal"
"1620",1315,"Alfajores"
"1621",1315,"Truffles"
"1622",1316,"Frittata"
"1623",1316,"Muffin"
"1624",1317,"Sandwich"
"1625",1317,"Hot chocolate"
"1626",1317,"Hearty & Seasonal"
"1627",1317,"Cookies"
"1628",1318,"Sandwich"
"1629",1319,"Farm House"
"1630",1320,"Muffin"
"1631",1321,"Scandinavian"
"1632",1322,"Sandwich"
"1633",1322,"Soup"
"1634",1322,"Tea"
"1635",1323,"Farm House"
"1636",1324,"Tea"
"1637",1325,"Soup"
"1638",1325,"Jam"
"1639",1325,"Muffin"
"1640",1327,"Soup"
"1641",1328,"Muffin"
"1642",1329,"Muffin"
"1643",1329,"Kids biscuit"
"1644",1332,"Muffin"
"1645",1333,"Ella's Kitchen Pouches"
"1646",1333,"Muffin"
"1647",1334,"Soup"
"1648",1334,"Sandwich"
"1649",1334,"Frittata"
"1650",1335,"Sandwich"
"1651",1336,"Cookies"
"1652",1337,"Art Tray"
"1653",1337,"Tea"
"1654",1337,"Hot chocolate"
"1655",1338,"Art Tray"
"1656",1338,"Hot chocolate"
"1657",1338,"Juice"
"1658",1338,"Muffin"
"1659",1339,"Hot chocolate"
"1660",1340,"Farm House"
"1661",1341,"Farm House"
"1662",1341,"Muffin"
"1663",1342,"Medialuna"
"1664",1343,"Keeping It Local"
"1665",1346,"Medialuna"
"1666",1346,"Tea"
"1667",1347,"Hot chocolate"
"1668",1349,"Coke"
"1669",1351,"Farm House"
"1670",1352,"Keeping It Local"
"1671",1353,"Truffles"
"1672",1355,"Tea"
"1673",1355,"Keeping It Local"
"1674",1356,"Keeping It Local"
"1675",1357,"Tea"
"1676",1363,"Farm House"
"1677",1364,"Kids biscuit"
"1678",1365,"Tea"
"1679",1365,"Muffin"
"1680",1367,"Pastry"
"1681",1368,"Scandinavian"
"1682",1368,"Soup"
"1683",1369,"Scandinavian"
"1684",1369,"Pastry"
"1685",1369,"Muffin"
"1686",1370,"Pastry"
"1687",1371,"Soup"
"1688",1371,"Hearty & Seasonal"
"1689",1371,"Tea"
"1690",1372,"Scandinavian"
"1691",1373,"Scandinavian"
"1692",1373,"Truffles"
"1693",1374,"Soup"
"1694",1375,"Medialuna"
"1695",1375,"Medialuna"
"1696",1376,"Medialuna"
"1697",1376,"Medialuna"
"1698",1379,"Soup"
"1699",1379,"Sandwich"
"1700",1380,"Sandwich"
"1701",1380,"Hearty & Seasonal"
"1702",1381,"Soup"
"1703",1383,"Soup"
"1704",1383,"Pastry"
"1705",1384,"Pastry"
"1706",1386,"Soup"
"1707",1388,"Sandwich"
"1708",1388,"Hearty & Seasonal"
"1709",1389,"Soup"
"1710",1394,"Soup"
"1711",1395,"Hearty & Seasonal"
"1712",1395,"Soup"
"1713",1396,"Scandinavian"
"1714",1397,"Medialuna"
"1715",1399,"Brownie"
"1716",1400,"Fudge"
"1717",1401,"Coke"
"1718",1402,"Coke"
"1719",1403,"Brownie"
"1720",1403,"Muffin"
"1721",1404,"Tea"
"1722",1404,"Truffles"
"1723",1404,"Pastry"
"1724",1405,"Tea"
"1725",1406,"Truffles"
"1726",1407,"Medialuna"
"1727",1408,"Medialuna"
"1728",1410,"Pastry"
"1729",1411,"Jam"
"1730",1413,"Coke"
"1731",1417,"Pastry"
"1732",1418,"Scandinavian"
"1733",1418,"Pastry"
"1734",1419,"Granola"
"1735",1420,"Tea"
"1736",1420,"Pastry"
"1737",1421,"Mineral water"
"1738",1422,"Tea"
"1739",1422,"Medialuna"
"1740",1423,"Brownie"
"1741",1424,"Tea"
"1742",1424,"Pastry"
"1743",1425,"Hot chocolate"
"1744",1425,"Cake"
"1745",1427,"Jam"
"1746",1428,"Scandinavian"
"1747",1429,"Pastry"
"1748",1429,"Cake"
"1749",1433,"Cake"
"1750",1436,"Soup"
"1751",1437,"Scandinavian"
"1752",1438,"Sandwich"
"1753",1438,"Soup"
"1754",1438,"Cake"
"1755",1439,"Tartine"
"1756",1440,"Soup"
"1757",1442,"Soup"
"1758",1442,"Juice"
"1759",1442,"Brownie"
"1760",1444,"Hearty & Seasonal"
"1761",1445,"Soup"
"1762",1445,"Sandwich"
"1763",1445,"Tea"
"1764",1445,"Cake"
"1765",1446,"Tea"
"1766",1446,"Soup"
"1767",1447,"Sandwich"
"1768",1448,"Soup"
"1769",1449,"Soup"
"1770",1450,"Tea"
"1771",1450,"Soup"
"1772",1451,"Cake"
"1773",1452,"Tea"
"1774",1452,"Cake"
"1775",1452,"Muffin"
"1776",1455,"Tea"
"1777",1456,"Tea"
"1778",1456,"Soup"
"1779",1457,"Tea"
"1780",1457,"Cake"
"1781",1459,"Hearty & Seasonal"
"1782",1460,"Mineral water"
"1783",1460,"Brownie"
"1784",1461,"Fudge"
"1785",1462,"Muffin"
"1786",1462,"Hot chocolate"
"1787",1463,"Tea"
"1788",1463,"Muffin"
"1789",1464,"Cake"
"1790",1465,"Victorian Sponge"
"1791",1466,"Soup"
"1792",1466,"Sandwich"
"1793",1466,"Tea"
"1794",1467,"Scandinavian"
"1795",1470,"Tartine"
"1796",1471,"Medialuna"
"1797",1471,"Medialuna"
"1798",1473,"Scandinavian"
"1799",1475,"Medialuna"
"1800",1476,"Siblings"
"1801",1477,"Siblings"
"1802",1478,"Medialuna"
"1803",1479,"Medialuna"
"1804",1479,"Pastry"
"1805",1480,"Keeping It Local"
"1806",1480,"Tea"
"1807",1482,"Farm House"
"1808",1483,"Pastry"
"1809",1484,"Farm House"
"1810",1485,"Tea"
"1811",1486,"Tea"
"1812",1486,"Scandinavian"
"1813",1487,"Muffin"
"1814",1491,"Farm House"
"1815",1491,"Scandinavian"
"1816",1491,"Pastry"
"1817",1493,"Keeping It Local"
"1818",1495,"Jam"
"1819",1496,"Alfajores"
"1820",1496,"Medialuna"
"1821",1497,"Keeping It Local"
"1822",1500,"Tea"
"1823",1500,"Muffin"
"1824",1501,"Hot chocolate"
"1825",1501,"Alfajores"
"1826",1502,"Pastry"
"1827",1505,"Tea"
"1828",1506,"Sandwich"
"1829",1508,"Soup"
"1830",1510,"Tea"
"1831",1511,"Soup"
"1832",1511,"Art Tray"
"1833",1511,"Pastry"
"1834",1512,"Hearty & Seasonal"
"1835",1512,"Mineral water"
"1836",1512,"Alfajores"
"1837",1514,"Hearty & Seasonal"
"1838",1514,"Hearty & Seasonal"
"1839",1514,"Alfajores"
"1840",1514,"Alfajores"
"1841",1514,"Cake"
"1842",1517,"Cake"
"1843",1519,"Fudge"
"1844",1520,"Muffin"
"1845",1522,"Hearty & Seasonal"
"1846",1522,"Sandwich"
"1847",1523,"Soup"
"1848",1524,"Hearty & Seasonal"
"1849",1524,"Keeping It Local"
"1850",1527,"Scandinavian"
"1851",1528,"Alfajores"
"1852",1530,"Soup"
"1853",1530,"Brownie"
"1854",1534,"Scandinavian"
"1855",1537,"Soup"
"1856",1538,"Muffin"
"1857",1539,"Cake"
"1858",1539,"Hot chocolate"
"1859",1540,"Cake"
"1860",1541,"Cake"
"1861",1541,"Alfajores"
"1862",1541,"Tea"
"1863",1544,"Tea"
"1864",1544,"Hot chocolate"
"1865",1544,"Brownie"
"1866",1544,"Alfajores"
"1867",1545,"Hot chocolate"
"1868",1545,"Tea"
"1869",1545,"Brownie"
"1870",1545,"Alfajores"
"1871",1547,"Scandinavian"
"1872",1548,"Cookies"
"1873",1551,"Medialuna"
"1874",1554,"Medialuna"
"1875",1554,"Pastry"
"1876",1555,"Tea"
"1877",1555,"Pastry"
"1878",1555,"Muffin"
"1879",1556,"Pastry"
"1880",1557,"Keeping It Local"
"1881",1558,"Pastry"
"1882",1559,"Medialuna"
"1883",1564,"Tea"
"1884",1564,"Pastry"
"1885",1565,"Cookies"
"1886",1569,"Tea"
"1887",1570,"Medialuna"
"1888",1572,"Pastry"
"1889",1573,"Pastry"
"1890",1574,"Alfajores"
"1891",1578,"Farm House"
"1892",1580,"Tea"
"1893",1583,"Soup"
"1894",1584,"Soup"
"1895",1585,"Farm House"
"1896",1585,"Pastry"
"1897",1586,"Soup"
"1898",1588,"Brownie"
"1899",1589,"Sandwich"
"1900",1591,"Sandwich"
"1901",1591,"Soup"
"1902",1591,"Tea"
"1903",1592,"Soup"
"1904",1592,"Art Tray"
"1905",1592,"My-5 Fruit Shoot"
"1906",1592,"Muffin"
"1907",1593,"Tea"
"1908",1593,"Sandwich"
"1909",1594,"Soup"
"1910",1595,"Soup"
"1911",1595,"Tea"
"1912",1597,"Farm House"
"1913",1598,"Mineral water"
"1914",1598,"Mineral water"
"1915",1598,"Soup"
"1916",1598,"Sandwich"
"1917",1599,"Keeping It Local"
"1918",1600,"Soup"
"1919",1601,"Art Tray"
"1920",1601,"Hearty & Seasonal"
"1921",1601,"Hearty & Seasonal"
"1922",1603,"Farm House"
"1923",1604,"Brownie"
"1924",1605,"Farm House"
"1925",1606,"Soup"
"1926",1606,"Alfajores"
"1927",1607,"Coke"
"1928",1607,"Medialuna"
"1929",1607,"Cake"
"1930",1608,"Scandinavian"
"1931",1608,"Alfajores"
"1932",1608,"Alfajores"
"1933",1609,"Scandinavian"
"1934",1610,"Hot chocolate"
"1935",1610,"Pastry"
"1936",1611,"Coke"
"1937",1611,"Brownie"
"1938",1612,"Farm House"
"1939",1613,"Pastry"
"1940",1614,"Farm House"
"1941",1615,"Farm House"
"1942",1616,"Cookies"
"1943",1616,"Brownie"
"1944",1616,"Tea"
"1945",1617,"Tea"
"1946",1617,"Medialuna"
"1947",1617,"Cookies"
"1948",1617,"Farm House"
"1949",1620,"Tea"
"1950",1620,"Alfajores"
"1951",1621,"Hot chocolate"
"1952",1622,"Medialuna"
"1953",1622,"Tea"
"1954",1623,"Coke"
"1955",1624,"Medialuna"
"1956",1625,"Fudge"
"1957",1625,"Fudge"
"1958",1626,"Tea"
"1959",1626,"Muffin"
"1960",1627,"Alfajores"
"1961",1629,"Pastry"
"1962",1630,"Pastry"
"1963",1634,"Keeping It Local"
"1964",1634,"Tea"
"1965",1635,"Pastry"
"1966",1635,"Medialuna"
"1967",1636,"Farm House"
"1968",1636,"Medialuna"
"1969",1637,"Pastry"
"1970",1640,"Keeping It Local"
"1971",1640,"Medialuna"
"1972",1641,"Pastry"
"1973",1642,"Farm House"
"1974",1644,"Tea"
"1975",1644,"Keeping It Local"
"1976",1645,"Medialuna"
"1977",1645,"Keeping It Local"
"1978",1646,"Medialuna"
"1979",1649,"Medialuna"
"1980",1649,"Pastry"
"1981",1650,"Pastry"
"1982",1651,"Medialuna"
"1983",1655,"Focaccia"
"1984",1657,"Hot chocolate"
"1985",1657,"Pastry"
"1986",1658,"Hot chocolate"
"1987",1661,"Pastry"
"1988",1661,"Scandinavian"
"1989",1661,"Muffin"
"1990",1662,"Focaccia"
"1991",1664,"Muffin"
"1992",1665,"Caramel bites"
"1993",1665,"Medialuna"
